worker_id,worker_name,platform,city,delivery_type,age_group,experience_months,weekly_avg_earnings,subscription_status,risk_score,disruption_type,disruption_date,disruption_intensity,income_loss_percentage,claim_amount,claim_status,claim_approved_amount,days_worked_weekly,avg_delivery_distance_km,vehicle_type,zone_id,weather_condition,pollution_index,gps_accuracy_percent,claim_fraud_indicator,approval_date,payout_date,customer_rating,total_claims,premium_weekly,zone_safety_score
W0106,Kavya Sharma,Zomato,Delhi,Food Delivery,20-25,29,7826,inactive,48,Extreme Heat,2026-04-14,Medium,19,1486.94,approved,1486.94,3,1.8,Three-wheeler,Z049,Very Hazy,Very High,97.2,false,2026-04-15,2026-04-16,4.7,0,163,77
W0107,Sneha Rao,Zomato,Hyderabad,Food Delivery,25-35,19,11883,suspended,58,Street Closure,2026-03-31,High,26,3089.58,approved,3089.58,5,4.6,Bicycle,Z085,Rainy,Medium,99.7,false,2026-04-01,2026-04-02,4.0,1,175,54
W0108,Nikita Singh,Zomato,Bangalore,Food Delivery,45-55,49,11844,suspended,40,Pollution Crisis,2026-03-09,Low,13,1539.72,approved,1539.72,3,3.0,Two-wheeler,Z044,Very Hazy,Severe,99.8,false,2026-03-10,2026-03-11,5.0,2,103,70
W0109,Pooja Gupta,Zomato,Bangalore,Food Delivery,45-55,33,6021,suspended,48,Market Strike,2026-03-25,Low,12,722.52,approved,722.52,3,1.8,Two-wheeler,Z049,Cloudy,Medium,99.1,false,2026-03-26,2026-03-27,4.4,0,100,80
W0110,Anjali Gupta,Zomato,Kolkata,Food Delivery,20-25,14,5215,active,43,Pollution Event,2026-04-05,Very High,41,2138.15,approved,2138.15,3,2.7,Two-wheeler,Z077,Very Hazy,High,99.5,false,2026-04-06,2026-04-07,4.3,3,199,52
W0111,Divya Verma,Zomato,Pune,Food Delivery,25-35,14,6702,inactive,38,Curfew Alert,2026-03-10,Low,10,670.2,rejected,0,5,3.0,Three-wheeler,Z010,Hazy,High,99.7,false,2026-03-12,,4.6,4,178,56
W0112,Priyanka Singh,Zomato,Delhi,Food Delivery,45-55,27,11394,suspended,42,App Downtime,2026-03-22,Very High,45,5127.3,rejected,0,7,2.0,Three-wheeler,Z078,Cloudy,Medium,98.4,false,2026-03-24,,5.0,2,137,73
W0113,Anita Desai,Zomato,Delhi,Food Delivery,35-45,58,10937,inactive,41,Severe Waterlogging,2026-04-06,Medium,24,2624.88,pending,0,4,3.9,Bicycle,Z004,Cloudy,Very High,99.7,false,2026-04-08,,4.4,2,188,52
W0114,Aditya Gupta,Zomato,Pune,Food Delivery,25-35,22,9895,active,52,Pollution Spike,2026-03-25,Low,15,1484.25,pending,0,6,3.5,Bicycle,Z065,Stormy,Very High,98.6,false,2026-03-27,,4.7,4,176,70
W0115,Ananya Singh,Zomato,Pune,Food Delivery,25-35,47,9519,active,48,Market Closure,2026-04-13,Very High,45,4283.55,rejected,0,3,1.5,Three-wheeler,Z029,Very Hazy,Severe,98.6,false,2026-04-15,,4.6,3,147,62
W0116,Priyanka Desai,Zomato,Delhi,Food Delivery,45-55,12,6920,inactive,59,Heavy Downpour,2026-03-08,Medium,20,1384.0,approved,1384.0,5,3.1,Two-wheeler,Z067,Very Hot,High,98.4,false,2026-03-09,2026-03-10,4.7,3,140,52
W0117,Anjali Kumar,Zomato,Mumbai,Food Delivery,20-25,49,11054,active,59,Zone Lockdown,2026-03-16,Medium,23,2542.42,approved,2542.42,5,3.5,Three-wheeler,Z030,Stormy,Very High,98.8,false,2026-03-17,2026-03-18,4.6,3,150,50
W0118,Richa Verma,Zomato,Hyderabad,Food Delivery,45-55,6,10273,active,36,Extreme Heat Wave,2026-04-15,Low,9,924.57,pending,0,4,2.8,Two-wheeler,Z059,Rainy,High,98.9,false,2026-04-17,,4.5,5,140,69
W0119,Rahul Desai,Zomato,Hyderabad,Food Delivery,35-45,28,11426,inactive,49,Flooding Event,2026-04-13,High,27,3085.02,approved,3085.02,5,1.9,Three-wheeler,Z015,Clear,High,99.0,false,2026-04-14,2026-04-15,4.4,4,117,68
W0120,Rahul Das,Zomato,Chennai,Food Delivery,25-35,37,6866,active,35,Heavy Pollution,2026-03-29,Low,13,892.58,approved,892.58,6,2.0,Three-wheeler,Z072,Very Hazy,Very High,98.2,false,2026-03-30,2026-03-31,4.4,3,162,55
W0121,Ananya Desai,Zomato,Kolkata,Food Delivery,35-45,8,6751,active,47,Heat Wave,2026-03-11,Very High,49,3307.99,rejected,0,7,3.3,Bicycle,Z015,Hazy,Severe,99.4,false,2026-03-13,,4.5,0,197,73
W0122,Vinod Nair,Zomato,Chennai,Food Delivery,25-35,25,11666,active,44,Extreme Heat Wave,2026-03-23,Low,15,1749.9,approved,1749.9,4,2.2,Bicycle,Z076,Cloudy,High,99.5,false,2026-03-24,2026-03-25,4.6,1,178,54
W0123,Isha Verma,Zomato,Hyderabad,Food Delivery,35-45,44,8913,active,40,Local Strike,2026-03-19,High,33,2941.29,pending,0,3,2.0,Three-wheeler,Z008,Hazy,Medium,99.0,false,2026-03-21,,4.2,5,141,76
W0124,Riya Das,Zomato,Bangalore,Food Delivery,45-55,30,8202,active,50,App Downtime,2026-03-06,Very High,48,3936.96,approved,3936.96,5,3.1,Three-wheeler,Z042,Very Hazy,Low,99.5,false,2026-03-07,2026-03-08,4.1,3,181,71
W0125,Sanjay Singh,Zomato,Bangalore,Food Delivery,25-35,37,6699,inactive,56,Heat Wave,2026-03-22,Medium,24,1607.76,rejected,0,5,4.6,Two-wheeler,Z006,Rainy,Very High,97.0,false,2026-03-24,,4.4,0,154,56
W0126,Rohan Sharma,Zomato,Kolkata,Food Delivery,20-25,47,7452,inactive,32,Severe Pollution,2026-04-12,Medium,15,1117.8,rejected,0,5,4.0,Two-wheeler,Z055,Cloudy,Low,99.0,false,2026-04-14,,4.2,0,116,68
W0127,Vishal Nair,Zomato,Mumbai,Food Delivery,35-45,58,5487,inactive,52,Flooding,2026-03-31,Low,11,603.57,rejected,0,3,4.1,Two-wheeler,Z014,Hazy,High,99.6,false,2026-04-02,,4.4,1,182,71
W0128,Kavya Singh,Zomato,Hyderabad,Food Delivery,45-55,28,10418,active,50,Zone Lockdown,2026-03-10,Very High,49,5104.82,rejected,0,4,1.8,Two-wheeler,Z018,Stormy,Low,98.7,false,2026-03-12,,4.4,3,140,75
W0129,Rohan Verma,Zomato,Pune,Food Delivery,25-35,41,9423,suspended,53,Street Strike,2026-03-19,Low,12,1130.76,approved,1130.76,7,3.6,Two-wheeler,Z096,Very Hot,High,98.9,false,2026-03-20,2026-03-21,4.5,0,130,65
W0130,Arjun Singh,Zomato,Delhi,Food Delivery,25-35,30,11551,suspended,43,Severe Pollution,2026-04-04,Medium,22,2541.22,approved,2541.22,3,3.6,Two-wheeler,Z034,Clear,Low,99.7,false,2026-04-05,2026-04-06,4.5,5,191,66
W0131,Aditya Das,Zomato,Mumbai,Food Delivery,35-45,11,7038,active,46,Severe Weather,2026-03-14,Medium,23,1618.74,approved,1618.74,6,3.6,Bicycle,Z088,Cloudy,Low,97.9,false,2026-03-15,2026-03-16,4.7,1,107,57
W0132,Ananya Das,Zomato,Chennai,Food Delivery,35-45,48,10575,suspended,53,Flooding Event,2026-03-08,Low,10,1057.5,approved,1057.5,4,3.2,Three-wheeler,Z067,Very Hazy,High,97.5,false,2026-03-09,2026-03-10,4.7,2,193,78
W0133,Divya Kumar,Zomato,Kolkata,Food Delivery,35-45,39,5023,inactive,52,Street Closure,2026-04-10,Low,15,753.45,rejected,0,7,2.8,Three-wheeler,Z073,Clear,High,97.5,true,2026-04-12,,4.1,4,186,73
W0134,Divya Verma,Zomato,Mumbai,Food Delivery,25-35,8,8364,inactive,42,Severe Weather,2026-03-10,Medium,15,1254.6,pending,0,6,2.3,Two-wheeler,Z054,Cloudy,High,97.8,false,2026-03-12,,4.6,0,164,71
W0135,Neha Patel,Zomato,Kolkata,Food Delivery,45-55,10,11684,inactive,57,Heat Wave,2026-03-20,High,27,3154.68,pending,0,6,1.5,Two-wheeler,Z038,Very Hazy,High,99.1,false,2026-03-22,,4.5,4,163,74
W0136,Manoj Nair,Zomato,Bangalore,Food Delivery,45-55,7,6408,suspended,41,Market Closure,2026-04-14,Low,13,833.04,approved,833.04,6,4.5,Bicycle,Z040,Rainy,Medium,98.5,false,2026-04-15,2026-04-16,4.4,0,118,72
W0137,Pooja Singh,Zomato,Bangalore,Food Delivery,35-45,35,10626,active,48,Severe Waterlogging,2026-04-02,Medium,25,2656.5,rejected,0,3,3.6,Two-wheeler,Z056,Cloudy,Medium,97.7,false,2026-04-04,,4.9,3,189,76
W0138,Karthik Rao,Zomato,Delhi,Food Delivery,20-25,18,5615,suspended,33,Flooding,2026-03-07,Medium,22,1235.3,rejected,0,5,2.9,Bicycle,Z046,Stormy,Medium,98.3,false,2026-03-09,,4.3,0,111,55
W0139,Anjali Desai,Zomato,Bangalore,Food Delivery,25-35,11,10325,active,60,Severe Pollution,2026-03-26,Low,12,1239.0,approved,1239.0,4,1.6,Three-wheeler,Z058,Very Hazy,Severe,97.7,false,2026-03-27,2026-03-28,4.1,1,115,50
W0140,Neha Verma,Zomato,Bangalore,Food Delivery,35-45,49,9663,suspended,32,Street Closure,2026-04-07,High,27,2609.01,approved,2609.01,3,2.2,Bicycle,Z057,Stormy,Medium,97.3,false,2026-04-08,2026-04-09,4.1,3,106,55
W0141,Sanjay Das,Zomato,Chennai,Food Delivery,45-55,49,7995,active,41,Flash Flood,2026-03-12,High,33,2638.35,rejected,0,4,1.6,Bicycle,Z079,Clear,High,98.4,false,2026-03-14,,4.5,0,135,62
W0142,Rohan Das,Zomato,Pune,Food Delivery,20-25,30,10905,suspended,41,Curfew Alert,2026-04-04,Very High,45,4907.25,pending,0,7,2.6,Three-wheeler,Z024,Rainy,High,98.7,false,2026-04-06,,4.9,2,107,75
W0143,Manish Nair,Zomato,Kolkata,Food Delivery,25-35,12,6530,suspended,37,Extreme Heat Wave,2026-04-04,Low,11,718.3,pending,0,6,2.7,Two-wheeler,Z023,Clear,Severe,97.9,false,2026-04-06,,4.7,4,103,72
W0144,Sanjay Desai,Zomato,Hyderabad,Food Delivery,45-55,40,7031,active,45,Heavy Rain,2026-03-06,Low,11,773.41,pending,0,4,1.6,Three-wheeler,Z001,Hazy,Severe,97.6,false,2026-03-08,,4.3,1,141,51
W0145,Priya Patel,Zomato,Kolkata,Food Delivery,35-45,10,7560,suspended,60,Market Strike,2026-03-26,Low,13,982.8,approved,982.8,5,2.0,Two-wheeler,Z094,Very Hot,Very High,98.9,false,2026-03-27,2026-03-28,4.7,4,188,78
W0146,Richa Rao,Zomato,Pune,Food Delivery,45-55,25,10512,suspended,39,Flooding,2026-03-12,Low,14,1471.68,pending,0,3,2.1,Three-wheeler,Z079,Clear,Severe,97.3,false,2026-03-14,,4.1,5,109,57
W0147,Sanjay Rao,Zomato,Pune,Food Delivery,35-45,34,4593,inactive,36,Extreme Heat,2026-04-14,Low,13,597.09,approved,597.09,3,4.0,Two-wheeler,Z050,Very Hot,Very High,99.8,false,2026-04-15,2026-04-16,4.5,3,144,67
W0148,Rahul Singh,Zomato,Kolkata,Food Delivery,25-35,34,5103,active,39,Extreme Rain,2026-03-21,High,28,1428.84,approved,1428.84,5,2.1,Three-wheeler,Z021,Cloudy,Low,98.6,false,2026-03-22,2026-03-23,4.3,4,161,72
W0149,Priya Das,Zomato,Hyderabad,Food Delivery,25-35,9,5329,inactive,36,Flash Flood,2026-03-27,High,34,1811.86,approved,1811.86,4,1.8,Three-wheeler,Z074,Very Hazy,Very High,97.4,false,2026-03-28,2026-03-29,4.0,0,137,76
W0150,Arjun Gupta,Zomato,Mumbai,Food Delivery,25-35,16,9728,inactive,32,Curfew Alert,2026-03-08,High,37,3599.36,rejected,0,6,4.6,Three-wheeler,Z012,Cloudy,Severe,98.1,false,2026-03-10,,4.9,2,123,64
W0151,Amit Sharma,Zomato,Chennai,Food Delivery,25-35,59,6700,suspended,31,Flooding,2026-04-14,Low,9,603.0,approved,603.0,7,2.9,Bicycle,Z030,Very Hazy,Low,99.4,false,2026-04-15,2026-04-16,4.4,4,187,77
W0152,Manish Desai,Zomato,Chennai,Food Delivery,20-25,31,11895,suspended,31,Curfew Lockdown,2026-04-06,Medium,16,1903.2,rejected,0,4,4.8,Two-wheeler,Z028,Stormy,Medium,97.4,false,2026-04-08,,4.1,5,155,56
W0153,Kavya Desai,Zomato,Delhi,Food Delivery,20-25,30,9057,inactive,47,Heavy Pollution,2026-03-18,Very High,40,3622.8,pending,0,7,3.3,Three-wheeler,Z015,Very Hot,Medium,97.4,false,2026-03-20,,4.6,0,113,68
W0154,Sandeep Sharma,Zomato,Chennai,Food Delivery,45-55,47,8477,suspended,49,Curfew Alert,2026-03-03,Medium,19,1610.63,rejected,0,4,3.7,Bicycle,Z089,Very Hot,Low,98.1,false,2026-03-05,,4.7,0,195,65
W0155,Pooja Rao,Zomato,Delhi,Food Delivery,35-45,23,11404,inactive,57,Local Strike,2026-04-13,Low,11,1254.44,approved,1254.44,5,4.9,Three-wheeler,Z100,Stormy,High,97.8,false,2026-04-14,2026-04-15,4.6,0,124,64
W0156,Isha Das,Zomato,Kolkata,Food Delivery,20-25,38,10983,active,32,Heat Wave,2026-04-15,Very High,42,4612.86,pending,0,7,1.6,Two-wheeler,Z026,Stormy,Low,97.7,false,2026-04-17,,4.1,2,190,56
W0157,Pooja Rao,Zomato,Hyderabad,Food Delivery,20-25,49,4750,active,41,Curfew Alert,2026-04-08,Very High,42,1995.0,rejected,0,7,3.4,Three-wheeler,Z021,Stormy,High,99.2,false,2026-04-10,,4.1,0,149,51
W0158,Arjun Desai,Zomato,Kolkata,Food Delivery,25-35,49,6193,inactive,50,Pollution Spike,2026-04-02,Low,8,495.44,rejected,0,4,3.8,Bicycle,Z002,Clear,High,98.8,false,2026-04-04,,4.7,5,182,58
W0159,Sneha Das,Zomato,Chennai,Food Delivery,25-35,35,6975,suspended,46,App Issue,2026-04-09,Very High,49,3417.75,approved,3417.75,3,3.3,Bicycle,Z048,Very Hazy,Severe,98.8,false,2026-04-10,2026-04-11,4.7,3,108,60
W0160,Pooja Rao,Zomato,Delhi,Food Delivery,25-35,15,8737,active,58,Heavy Rain,2026-04-08,Very High,50,4368.5,approved,4368.5,4,4.0,Bicycle,Z064,Hazy,High,99.6,false,2026-04-09,2026-04-10,4.4,0,174,72
W0161,Sanjay Verma,Zomato,Pune,Food Delivery,45-55,48,7436,suspended,39,Heavy Traffic Jam,2026-03-11,Medium,19,1412.84,approved,1412.84,6,1.9,Three-wheeler,Z093,Stormy,Severe,99.2,false,2026-03-12,2026-03-13,4.9,2,183,52
W0162,Vishal Rao,Zomato,Pune,Food Delivery,45-55,56,11765,inactive,41,Extreme Heat Wave,2026-04-07,High,39,4588.35,approved,4588.35,6,1.7,Bicycle,Z075,Very Hazy,Severe,97.2,false,2026-04-08,2026-04-09,4.5,5,148,66
W0163,Anjali Das,Zomato,Kolkata,Food Delivery,25-35,18,7307,inactive,48,Extreme Conditions,2026-03-30,Medium,20,1461.4,approved,1461.4,3,3.2,Bicycle,Z023,Hazy,Low,97.0,false,2026-03-31,2026-04-01,4.2,1,173,74
W0164,Arjun Gupta,Zomato,Bangalore,Food Delivery,45-55,31,8014,inactive,42,Extreme Rain,2026-03-03,Medium,20,1602.8,approved,1602.8,5,4.1,Bicycle,Z025,Rainy,Low,98.8,false,2026-03-04,2026-03-05,4.2,2,139,54
W0165,Sandeep Das,Zomato,Bangalore,Food Delivery,20-25,25,6882,inactive,53,Curfew Lockdown,2026-04-08,High,38,2615.16,approved,2615.16,5,5.0,Three-wheeler,Z046,Stormy,Medium,97.5,false,2026-04-09,2026-04-10,4.0,1,193,54
W0166,Isha Kumar,Zomato,Mumbai,Food Delivery,20-25,30,11680,suspended,38,App Crash,2026-04-04,Low,8,934.4,approved,934.4,3,1.7,Two-wheeler,Z054,Very Hot,Very High,97.4,false,2026-04-05,2026-04-06,4.5,1,126,72
W0167,Rajesh Sharma,Zomato,Pune,Food Delivery,35-45,45,9461,suspended,34,Pollution Spike,2026-03-07,Low,12,1135.32,approved,1135.32,3,3.2,Bicycle,Z026,Stormy,High,99.4,false,2026-03-08,2026-03-09,4.4,3,137,55
W0168,Amit Nair,Zomato,Bangalore,Food Delivery,35-45,21,4522,active,51,Heavy Downpour,2026-03-08,Very High,42,1899.24,approved,1899.24,7,1.8,Bicycle,Z013,Hazy,Medium,98.3,false,2026-03-09,2026-03-10,4.3,0,112,76
W0169,Sakshi Kumar,Zomato,Delhi,Food Delivery,45-55,53,5449,active,57,App Crash,2026-03-03,Low,10,544.9,approved,544.9,5,2.8,Three-wheeler,Z080,Hazy,Low,98.1,false,2026-03-04,2026-03-05,4.2,3,151,80
W0170,Priyanka Sharma,Zomato,Pune,Food Delivery,45-55,47,11759,active,33,Flooding,2026-04-14,Low,10,1175.9,approved,1175.9,6,4.7,Three-wheeler,Z073,Cloudy,Very High,97.5,false,2026-04-15,2026-04-16,4.8,4,103,77
W0171,Rohan Gupta,Zomato,Mumbai,Food Delivery,45-55,8,5018,inactive,50,Heavy Pollution,2026-03-01,Medium,25,1254.5,approved,1254.5,7,3.3,Bicycle,Z080,Rainy,Very High,98.9,false,2026-03-02,2026-03-03,4.5,5,186,70
W0172,Rahul Patel,Zomato,Mumbai,Food Delivery,45-55,60,8561,active,32,App Crash,2026-04-01,High,32,2739.52,approved,2739.52,5,1.7,Two-wheeler,Z071,Cloudy,Very High,98.2,false,2026-04-02,2026-04-03,4.1,3,173,64
W0173,Ananya Gupta,Zomato,Delhi,Food Delivery,45-55,53,9852,active,33,Pollution Crisis,2026-03-27,Low,8,788.16,approved,788.16,7,4.9,Bicycle,Z039,Very Hazy,Severe,97.6,false,2026-03-28,2026-03-29,4.5,2,146,76
W0174,Neha Verma,Zomato,Delhi,Food Delivery,35-45,51,8207,active,33,App Crash,2026-04-12,Medium,15,1231.05,approved,1231.05,5,4.4,Three-wheeler,Z071,Very Hazy,High,99.0,false,2026-04-13,2026-04-14,4.9,3,117,76
W0175,Aditya Singh,Zomato,Hyderabad,Food Delivery,25-35,13,11481,inactive,36,Pollution Event,2026-03-13,High,28,3214.68,rejected,0,3,4.7,Bicycle,Z076,Rainy,Very High,98.3,false,2026-03-15,,5.0,1,163,50
W0176,Kavya Kumar,Zomato,Kolkata,Food Delivery,25-35,50,9239,active,53,App Issue,2026-03-09,Low,14,1293.46,pending,0,7,4.6,Bicycle,Z050,Very Hot,Severe,99.7,true,2026-03-11,,4.2,3,143,59
W0177,Vinod Patel,Zomato,Chennai,Food Delivery,35-45,51,10536,suspended,50,Flash Flood,2026-03-13,Medium,24,2528.64,approved,2528.64,5,4.7,Two-wheeler,Z091,Cloudy,Medium,98.5,false,2026-03-14,2026-03-15,4.6,5,114,74
W0178,Sanjay Nair,Zomato,Hyderabad,Food Delivery,35-45,60,7960,active,46,Severe Waterlogging,2026-03-02,Very High,42,3343.2,approved,3343.2,3,2.2,Two-wheeler,Z037,Cloudy,High,97.4,false,2026-03-03,2026-03-04,4.7,2,126,74
W0179,Naveen Kumar,Zomato,Kolkata,Food Delivery,20-25,45,11610,suspended,53,Curfew Enforcement,2026-03-15,Very High,43,4992.3,pending,0,5,3.9,Two-wheeler,Z049,Very Hot,Very High,99.8,false,2026-03-17,,4.3,4,106,50
W0180,Harsh Verma,Zomato,Kolkata,Food Delivery,35-45,54,9320,suspended,53,Street Strike,2026-03-13,Medium,19,1770.8,rejected,0,4,4.9,Two-wheeler,Z024,Clear,Severe,97.3,false,2026-03-15,,4.4,4,133,54
W0181,Arjun Desai,Zomato,Mumbai,Food Delivery,45-55,51,5768,active,34,Severe Weather,2026-03-21,Low,12,692.16,rejected,0,7,3.4,Two-wheeler,Z091,Hazy,Severe,97.6,false,2026-03-23,,4.5,4,120,63
W0182,Naveen Nair,Zomato,Mumbai,Food Delivery,25-35,19,9934,inactive,40,Severe Pollution,2026-03-19,Medium,24,2384.16,pending,0,6,5.0,Bicycle,Z002,Rainy,High,98.3,false,2026-03-21,,4.6,4,131,80
W0183,Amit Rao,Zomato,Kolkata,Food Delivery,45-55,22,8925,suspended,39,Extreme Rain,2026-04-03,High,39,3480.75,rejected,0,3,2.5,Bicycle,Z025,Hazy,Severe,97.2,false,2026-04-05,,4.2,4,168,50
W0184,Vikram Verma,Zomato,Kolkata,Food Delivery,20-25,19,8905,suspended,58,Zone Lockdown,2026-03-28,Low,10,890.5,approved,890.5,6,4.0,Two-wheeler,Z012,Rainy,Low,97.5,false,2026-03-29,2026-03-30,4.6,4,129,79
W0185,Harsh Das,Zomato,Chennai,Food Delivery,45-55,26,4638,inactive,51,Severe Waterlogging,2026-04-04,Low,9,417.42,pending,0,3,4.0,Two-wheeler,Z046,Very Hazy,Low,97.8,false,2026-04-06,,4.3,0,136,74
W0186,Vinod Das,Zomato,Kolkata,Food Delivery,45-55,16,8870,active,34,Zone Lockdown,2026-03-26,High,29,2572.3,approved,2572.3,5,4.9,Two-wheeler,Z071,Stormy,Severe,97.4,false,2026-03-27,2026-03-28,4.0,4,150,67
W0187,Divya Singh,Zomato,Bangalore,Food Delivery,25-35,32,11918,suspended,57,Curfew Lockdown,2026-03-10,Medium,17,2026.06,approved,2026.06,7,4.4,Two-wheeler,Z015,Clear,Severe,99.5,true,2026-03-11,2026-03-12,4.9,4,159,70
W0188,Divya Singh,Zomato,Pune,Food Delivery,35-45,12,6117,suspended,48,Curfew Alert,2026-03-22,High,29,1773.93,approved,1773.93,3,2.5,Two-wheeler,Z025,Hazy,Very High,98.3,false,2026-03-23,2026-03-24,4.7,5,174,54
W0189,Sanjay Desai,Zomato,Kolkata,Food Delivery,45-55,16,4539,inactive,37,App Downtime,2026-03-15,Very High,44,1997.16,approved,1997.16,4,3.9,Three-wheeler,Z062,Very Hot,Very High,98.0,false,2026-03-16,2026-03-17,4.5,0,122,70
W0190,Arjun Singh,Zomato,Kolkata,Food Delivery,25-35,22,10509,suspended,32,Zone Lockdown,2026-03-05,Low,8,840.72,pending,0,7,2.9,Bicycle,Z028,Rainy,Severe,97.8,false,2026-03-07,,4.5,1,146,62
W0191,Vishal Desai,Zomato,Bangalore,Food Delivery,20-25,31,7480,suspended,30,Market Strike,2026-03-16,Medium,23,1720.4,approved,1720.4,6,2.1,Bicycle,Z073,Cloudy,Medium,99.1,false,2026-03-17,2026-03-18,4.9,0,128,74
W0192,Anita Verma,Zomato,Delhi,Food Delivery,25-35,8,9977,active,46,Severe Weather,2026-03-24,Very High,47,4689.19,rejected,0,3,1.6,Bicycle,Z042,Rainy,Severe,98.8,false,2026-03-26,,4.8,2,174,67
W0193,Sanjay Patel,Zomato,Pune,Food Delivery,35-45,43,9852,active,46,Extreme Heat Wave,2026-03-25,Medium,23,2265.96,rejected,0,5,4.4,Three-wheeler,Z063,Stormy,Very High,99.6,false,2026-03-27,,4.5,1,156,55
W0194,Vishal Singh,Zomato,Bangalore,Food Delivery,25-35,16,7467,suspended,52,App Issue,2026-03-08,Medium,21,1568.07,approved,1568.07,3,3.2,Three-wheeler,Z062,Clear,Severe,97.5,false,2026-03-09,2026-03-10,4.0,0,116,68
W0195,Isha Patel,Zomato,Pune,Food Delivery,25-35,9,5862,inactive,59,Flooding Event,2026-04-03,Very High,49,2872.38,pending,0,3,4.6,Bicycle,Z085,Stormy,High,99.7,false,2026-04-05,,4.4,3,161,55
W0196,Vishal Das,Zomato,Kolkata,Food Delivery,35-45,16,10432,suspended,40,Severe Weather,2026-03-30,Low,11,1147.52,rejected,0,6,2.0,Two-wheeler,Z026,Very Hazy,Severe,99.0,false,2026-04-01,,4.6,1,160,78
W0197,Richa Desai,Zomato,Kolkata,Food Delivery,20-25,36,9901,active,58,Street Strike,2026-04-04,Low,14,1386.14,pending,0,6,2.8,Two-wheeler,Z090,Very Hazy,Very High,97.7,false,2026-04-06,,4.8,3,144,68
W0198,Sanjay Singh,Zomato,Bangalore,Food Delivery,45-55,55,6404,active,39,Street Strike,2026-04-04,Very High,44,2817.76,approved,2817.76,3,4.0,Two-wheeler,Z074,Very Hazy,Low,98.5,false,2026-04-05,2026-04-06,4.7,5,140,63
W0199,Deepika Singh,Zomato,Chennai,Food Delivery,35-45,60,8891,inactive,48,Severe Pollution,2026-04-09,High,37,3289.67,approved,3289.67,6,3.4,Bicycle,Z062,Clear,High,98.6,false,2026-04-10,2026-04-11,4.3,2,173,61
W0200,Nikita Patel,Zomato,Pune,Food Delivery,45-55,56,10228,active,33,Flash Flood,2026-04-02,Very High,45,4602.6,pending,0,7,3.9,Bicycle,Z007,Clear,Very High,99.8,false,2026-04-04,,4.8,1,160,79
W0201,Arjun Das,Zomato,Mumbai,Food Delivery,25-35,29,5155,suspended,31,Zone Lockdown,2026-03-25,Very High,49,2525.95,pending,0,5,4.0,Bicycle,Z008,Stormy,Medium,98.9,false,2026-03-27,,4.0,5,166,59
W0202,Manoj Kumar,Zomato,Hyderabad,Food Delivery,20-25,29,6459,suspended,30,Flooding Event,2026-03-06,High,37,2389.83,approved,2389.83,6,2.9,Two-wheeler,Z067,Rainy,Low,99.7,false,2026-03-07,2026-03-08,4.3,4,174,61
W0203,Sanjay Sharma,Zomato,Hyderabad,Food Delivery,45-55,31,9209,active,38,Flooding Event,2026-03-27,Low,9,828.81,pending,0,5,2.7,Two-wheeler,Z066,Hazy,Severe,99.4,false,2026-03-29,,4.3,3,148,68
W0204,Manish Verma,Zomato,Kolkata,Food Delivery,45-55,43,11561,active,45,Severe Waterlogging,2026-03-17,Low,14,1618.54,approved,1618.54,4,4.3,Three-wheeler,Z046,Very Hazy,Severe,97.0,false,2026-03-18,2026-03-19,4.2,0,151,71
W0205,Ritika Singh,Zomato,Chennai,Food Delivery,35-45,19,11826,suspended,38,Flooding Event,2026-04-13,Medium,22,2601.72,approved,2601.72,4,4.1,Three-wheeler,Z027,Clear,Medium,99.4,false,2026-04-14,2026-04-15,4.4,0,115,79
W0206,Ananya Gupta,Zomato,Kolkata,Food Delivery,45-55,29,9584,inactive,45,Extreme Conditions,2026-04-06,High,40,3833.6,approved,3833.6,7,2.5,Two-wheeler,Z097,Very Hazy,Medium,97.2,false,2026-04-07,2026-04-08,4.5,4,104,66
W0207,Sanjay Das,Zomato,Chennai,Food Delivery,45-55,26,10146,active,30,Market Strike,2026-03-14,Very High,49,4971.54,approved,4971.54,5,2.8,Three-wheeler,Z024,Very Hazy,High,97.7,false,2026-03-15,2026-03-16,5.0,2,146,55
W0208,Anita Das,Zomato,Chennai,Food Delivery,35-45,60,7781,inactive,44,Flooding Event,2026-04-06,Medium,24,1867.44,approved,1867.44,3,4.0,Two-wheeler,Z072,Very Hot,Very High,97.6,false,2026-04-07,2026-04-08,4.1,0,122,63
W0209,Anita Patel,Zomato,Kolkata,Food Delivery,35-45,22,9105,suspended,31,Pollution Crisis,2026-03-07,Medium,15,1365.75,approved,1365.75,5,3.2,Bicycle,Z013,Very Hot,High,97.8,false,2026-03-08,2026-03-09,4.6,2,144,50
W0210,Aditya Singh,Zomato,Kolkata,Food Delivery,25-35,55,6831,inactive,40,Market Strike,2026-04-02,Very High,47,3210.57,approved,3210.57,6,3.6,Three-wheeler,Z081,Clear,Medium,98.9,false,2026-04-03,2026-04-04,4.4,4,173,62
W0211,Vikram Singh,Zomato,Delhi,Food Delivery,35-45,26,9849,inactive,52,Extreme Heat Wave,2026-04-08,Very High,44,4333.56,rejected,0,5,4.1,Bicycle,Z058,Very Hot,Medium,97.5,false,2026-04-10,,4.1,1,184,58
